Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA
Romania,Liga 1,2024/2025,20/09/2024,19:00,Otelul,Din. Bucuresti,1,1,D,2.13,2.87,4.33,2.22,3,4.34,2.14,2.83,3.84,2.28,3.05,4.2
Romania,Liga 1,2024/2025,21/09/2024,16:30,FC Hermannstadt,CFR Cluj,0,0,D,3.97,3.27,2.03,4.1,3.41,2.06,3.8,3.27,1.96,4.2,3.6,2.02
Romania,Liga 1,2024/2025,21/09/2024,19:30,FCSB,Petrolul,1,1,D,1.5,4.05,7.23,1.53,4.33,8,1.45,4.1,6.84,1.54,4.5,7.6
Romania,Liga 1,2024/2025,22/09/2024,14:00,Farul Constanta,Sepsi Sf. Gheorghe,2,1,H,2.38,3.44,2.96,2.38,3.52,3.05,2.3,3.39,2.87,2.42,3.65,3
Romania,Liga 1,2024/2025,22/09/2024,19:30,U. Cluj,Univ. Craiova,1,1,D,2.93,3,2.68,2.94,3.31,2.7,2.75,3.05,2.57,3,3.25,2.7
Romania,Liga 1,2024/2025,23/09/2024,16:00,UTA Arad,Poli Iasi,0,0,D,2.15,3.26,3.61,2.19,3.3,3.73,2.11,3.17,3.44,2.22,3.45,3.8
Romania,Liga 1,2024/2025,23/09/2024,19:00,Unirea Slobozia,FC Rapid Bucuresti,1,2,A,4.17,3.26,1.98,4.4,3.48,1.99,4.08,3.3,1.88,4.5,3.5,1.99
Romania,Liga 1,2024/2025,27/09/2024,16:00,Petrolul,FC Hermannstadt,4,1,H,2.29,2.88,3.78,2.38,3.1,3.78,2.25,2.88,3.47,2.34,3.1,3.8
Romania,Liga 1,2024/2025,27/09/2024,19:00,Din. Bucuresti,FC Botosani,2,2,D,1.88,3.34,4.54,1.98,3.41,4.6,1.88,3.23,4.23,1.96,3.4,5
Romania,Liga 1,2024/2025,28/09/2024,14:45,Poli Iasi,U. Cluj,1,0,H,3.48,3.19,2.24,3.6,3.23,2.25,3.32,3.12,2.18,3.7,3.3,2.3
Romania,Liga 1,2024/2025,28/09/2024,17:00,CFR Cluj,UTA Arad,1,3,A,1.39,4.7,8.28,1.42,4.71,8.28,1.39,4.49,7.45,1.45,4.9,8.8
Romania,Liga 1,2024/2025,28/09/2024,19:30,FC Rapid Bucuresti,Otelul,0,0,D,1.86,3.34,4.69,1.93,3.51,4.7,1.84,3.32,4.29,1.89,3.55,5
Romania,Liga 1,2024/2025,29/09/2024,14:00,Gloria Buzau,Farul Constanta,1,0,H,3.01,3.46,2.34,3.2,3.47,2.35,2.97,3.33,2.26,3.1,3.55,2.44
Romania,Liga 1,2024/2025,29/09/2024,19:30,Sepsi Sf. Gheorghe,FCSB,0,1,A,3.22,3.3,2.3,3.23,3.4,2.31,3.05,3.26,2.25,3.4,3.45,2.36
Romania,Liga 1,2024/2025,30/09/2024,19:00,Univ. Craiova,Unirea Slobozia,3,0,H,1.33,5.21,9.43,1.35,5.44,9.43,1.32,4.96,8.41,1.39,5.3,10
Romania,Liga 1,2024/2025,04/10/2024,16:00,UTA Arad,Petrolul,3,1,H,2.55,2.97,3.14,2.56,3.21,3.15,2.43,3.03,2.98,2.62,3.15,3.2
Romania,Liga 1,2024/2025,04/10/2024,19:00,Farul Constanta,Din. Bucuresti,1,1,D,1.93,3.34,4.3,1.97,3.43,4.3,1.91,3.29,3.97,2.04,3.45,4.4
Romania,Liga 1,2024/2025,05/10/2024,14:45,Unirea Slobozia,U. Cluj,2,2,D,4.18,2.97,2.11,4.18,3.13,2.14,3.85,2.95,2.07,4.2,3.1,2.2
Romania,Liga 1,2024/2025,05/10/2024,17:00,CFR Cluj,Poli Iasi,2,1,H,1.4,4.71,8.03,1.42,4.75,8.03,1.38,4.53,7.41,1.41,5.1,9.4
Romania,Liga 1,2024/2025,05/10/2024,19:30,Otelul,Univ. Craiova,1,1,D,3.56,2.93,2.35,3.7,3.1,2.36,3.39,2.91,2.28,3.65,3.2,2.38
Romania,Liga 1,2024/2025,06/10/2024,11:30,FC Hermannstadt,Sepsi Sf. Gheorghe,0,4,A,2.83,2.95,2.82,2.83,3.12,2.87,2.7,2.95,2.7,2.86,3.2,2.86
