Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA
Mexico,Liga MX,2024/2025,19/10/2024,02:00,Queretaro,Toluca,0,1,A,4.73,4.1,1.72,5.1,4.1,1.76,4.51,3.96,1.69,4.9,4.2,1.76
Mexico,Liga MX,2024/2025,19/10/2024,04:00,Necaxa,Club Tijuana,1,2,A,1.7,4.12,4.81,1.73,4.2,4.9,1.67,4.01,4.56,1.75,4.4,4.9
Mexico,Liga MX,2024/2025,19/10/2024,04:05,Puebla,Cruz Azul,1,2,A,5.77,4.41,1.57,6.46,4.41,1.58,5.6,4.24,1.53,6.6,4.5,1.58
Mexico,Liga MX,2024/2025,20/10/2024,00:00,Pachuca,Guadalajara Chivas,0,2,A,2.63,3.29,2.87,2.66,3.3,2.87,2.55,3.23,2.75,2.72,3.4,2.9
Mexico,Liga MX,2024/2025,20/10/2024,02:05,Club America,Santos Laguna,3,0,H,1.25,6.46,11.15,1.26,7.5,14,1.23,6.22,11.24,1.27,6.8,14
Mexico,Liga MX,2024/2025,20/10/2024,02:06,Juarez,Club Leon,2,3,A,2.52,3.43,2.89,2.52,3.6,2.95,2.41,3.38,2.8,2.54,3.55,3
Mexico,Liga MX,2024/2025,20/10/2024,04:10,Monterrey,U.A.N.L.- Tigres,4,2,H,2.85,3.22,2.7,2.86,3.26,2.7,2.74,3.16,2.59,2.94,3.25,2.74
Mexico,Liga MX,2024/2025,20/10/2024,19:00,U.N.A.M.- Pumas,Atl. San Luis,3,0,H,1.67,4.06,5.26,1.7,4.06,5.5,1.64,3.89,5,1.7,4.1,5.6
Mexico,Liga MX,2024/2025,23/10/2024,02:00,Santos Laguna,Pachuca,1,1,D,4.17,3.79,1.88,4.4,4,1.92,4.02,3.66,1.83,4.3,3.8,1.95
Mexico,Liga MX,2024/2025,23/10/2024,02:05,Guadalajara Chivas,Necaxa,3,2,H,1.78,3.75,4.79,1.78,3.75,5,1.73,3.63,4.67,1.78,3.85,5.5
